id,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
9173587,24818,[CAR],big bears.,,,34.0
9173601,24818,[CAR],and that's the big brown bear.,,,34.0
9173617,24818,[CAR],do you think Bertie_the_bus is taking passengers to the zoo?,,,34.0
9173641,24818,[CHI],yes.,,,34.0
9173661,24818,[CAR],shapes.,,,34.0
9173672,24818,[CAR],we're going to have a look at some shapes.,,,34.0
9173687,24818,[CHI],uh look.,1.0,,34.0
9173705,24818,[CHI],a moon.,0.0,,34.0
9173719,24818,[CAR],a moon.,,,34.0
9173740,24818,[CAR],that's a circle.,,,34.0
9173761,24818,[CHI],look.,,,34.0
9173774,24818,[CHI],fat controller waking up two two ears.,-1.0,"determiner, auxiliary, other",34.0
9173788,24818,[CAR],the fat controller's waking up.,,,34.0
9173805,24818,[CHI],yes.,,,34.0
9173822,24818,[CHI],two ears.,0.0,,34.0
9173846,24818,[CAR],he has got two ears.,,,34.0
9173865,24818,[CHI],yes.,,,34.0
9173884,24818,[CAR],yes.,,,34.0
9173900,24818,[CAR],how do you know he's waking up?,,,34.0
9173921,24818,[CHI],I don't know.,1.0,,34.0
9173939,24818,[CAR],it says.,,,34.0
9173952,24818,[CAR],the fat controller is waving from his window.,,,34.0
9173974,24818,[CAR],we were going to have a look at shapes later on.,,,34.0
9174085,24818,[CHI],yes.,,,34.0
9174102,24818,[CAR],but we'll just have a quick look now.,,,34.0
9174137,24818,[CHI],no no.,1.0,,34.0
9174158,24818,[CHI],I not looking this now.,-1.0,"auxiliary, preposition",34.0
9174182,24818,[CAR],no.,,,34.0
9174192,24818,[CAR],alright.,,,34.0
9174213,24818,[CAR],we won't look at shapes now.,,,34.0
9174232,24818,[CAR],let's see what's.,,,34.0
9174247,24818,[CHI],want a look at shapes.,-1.0,"subject, tense_aspect, determiner",34.0
9174264,24818,[CAR],do you wanna look at some shapes?,,,34.0
9174280,24818,[CHI],yes.,,,34.0
9174290,24818,[CAR],ah this?,,,34.0
9174305,24818,[CAR],oh this is an exciting page.,,,34.0
9174324,24818,[CAR],this is all about.,,,34.0
9174336,24818,[CHI],fire engine.,-1.0,determiner,34.0
9174353,24818,[CAR],yes.,,,34.0
9174371,24818,[CAR],this is a page about wheels.,,,34.0
9174390,24818,[CHI],fire the fire engine the big football.,-1.0,verb,34.0
9174401,24818,[CAR],well that's not a big football.,,,34.0
9174420,24818,[CAR],that's the headlamp on the fire engine.,,,34.0
9174439,24818,[CAR],and as the fire engine's dashing to a fire it's going bebaa bebaa and the lights are flashing.,,,34.0
9174455,24818,[CAR],it says.,,,34.0
9174469,24818,[CAR],there's a fire on the line.,,,34.0
9174487,24818,[CAR],how many firemen can you see?,,,34.0
9174500,24818,[CHI],firemen fire.,-1.0,determiner,34.0
9174511,24818,[CAR],and the man's there holding his fire hose isn't he?,,,34.0
9174528,24818,[CAR],do you know something Thomas?,,,34.0
9174544,24818,[CAR],Mummy's one of Mummy's cousins is a fire a fireman.,,,34.0
9174567,24818,[CHI],um.,,,34.0
9174582,24818,[CAR],she has got one cousin who's a fireman.,,,34.0
9174604,24818,[CAR],another cousin who's a fire chief.,,,34.0
9174642,24818,[CHI],the fire not again cross.,-1.0,verb,34.0
9174664,24818,[CAR],who's very cross?,,,34.0
9174685,24818,[CHI],Gordon.,,,34.0
9174730,24818,[CAR],Gordon's very cross.,,,34.0
9174743,24818,[CAR],well he's probably a little bit like earlier on on the paper Thomas looked cross.,,,34.0
9174773,24818,[CAR],I don't think Thomas was cross.,,,34.0
9174786,24818,[CAR],I think Thomas was surprised to find a tiger in his engine shed.,,,34.0
9174802,24818,[CAR],now just like on this page I don't think Thomas uh I don't think Gordon's cross I think he's a bit frightened.,,,34.0
9174821,24818,[CAR],because look.,,,34.0
9174840,24818,[CAR],it says.,,,34.0
9174856,24818,[CAR],there's a fire on the line.,,,34.0
9174879,24818,[CHI],uh Gordon get a fright.,-1.0,tense_aspect,34.0
9174901,24818,[CAR],he's very frightened.,,,34.0
9174916,24818,[CAR],he's very worried.,,,34.0
9174933,24818,[CAR],uh there goes a white van.,,,34.0
9174955,24818,[CAR],that was parked outside of Rachel's house yesterday.,,,34.0
9174972,24818,[CHI],yes.,,,34.0
9174987,24818,[CAR],how many firemen can you see?,,,34.0
9175004,24818,[CAR],one two three four.,,,34.0
9175022,24818,[CHI],fire a fire a fire on the line.,0.0,,34.0
9175040,24818,[CAR],fire fire fire on the line.,,,34.0
9175057,24818,[CAR],help help.,,,34.0
9175075,24818,[CAR],fire!,,,34.0
9175089,24818,[CAR],so Mummy oughta write to cousin Michael hadn't she?,,,34.0
9175107,24818,[CHI],um.,,,34.0
9175121,24818,[CAR],well Peter Peter's the fireman.,,,34.0
9175140,24818,[CAR],Peter's the fireman near Hull.,,,34.0
9175154,24818,[CHI],yes.,,,34.0
9175169,24818,[CAR],but Michael is a fire chief in Reading and that means he's in charge.,,,34.0
9175194,24818,[CHI],who's there?,1.0,,34.0
9175210,24818,[CHI],what's that?,1.0,,34.0
9175234,24818,[CAR],that's the wheel the big hose is wound onto.,,,34.0
9175254,24818,[CAR],and Michael is in charge of a lot of fire engines and a lot of firemen at the station.,,,34.0
9175276,24818,[CHI],yes.,,,34.0
9175296,24818,[CAR],well we see we quite often see cousin Michael on the news when something has happened don't we?,,,34.0
9175317,24818,[CHI],fire on there.,0.0,,34.0
9175335,24818,[CHI],fire on the track.,0.0,,34.0
9175358,24818,[CAR],yes.,,,34.0
9175376,24818,[CHI],Gordon get frightened.,-1.0,tense_aspect,34.0
9175395,24818,[CAR],oh yes.,,,34.0
9175414,24818,[CAR],he's very frightened isn't he?,,,34.0
9175437,24818,[CHI],oh.,,,34.0
9175457,24818,[CAR],what else can you see?,,,34.0
9175473,24818,[CHI],I don't know.,1.0,,34.0
9175488,24818,[CAR],well look.,,,34.0
9175503,24818,[CAR],there are bicycles.,,,34.0
9175524,24818,[CAR],bicycles have been left at the station.,,,34.0
9175542,24818,[CAR],that's a car transporter.,,,34.0
9175569,24818,[CHI],breakdown lorry.,-1.0,determiner,34.0
9175587,24818,[CAR],a breakdown lorry.,,,34.0
9175609,24818,[CAR],yes.,,,34.0
9175624,24818,[CAR],it's a?,,,34.0
9175639,24818,[CAR],well yes.,,,34.0
9175653,24818,[CAR],it's the car transporter takes cars to the showroom.,,,34.0
9175669,24818,[CAR],but yes.,,,34.0
9175684,24818,[CAR],all these are brand new cars Thomas.,,,34.0
9175702,24818,[CAR],they've come straight from the factory and they're going straight to the showroom to be sold.,,,34.0
9175721,24818,[CAR],but I quite agree a breakdown lorry looks very much the same.,,,34.0
9175739,24818,[CAR],when cars have a had a big piffpaffpuff and they've crashed the the car breakdown lorry uh.,,,34.0
9175758,24818,[CAR],sorry.,,,34.0
9175777,24818,[CAR],the breakdown lorry picks the cars up and takes them to to the garage to be mended.,,,34.0
9175795,24818,[CHI],um.,,,34.0
9175815,24818,[CAR],what kind of vehicle is this?,,,34.0
9175827,24818,[CHI],uh ambulance.,-1.0,determiner,34.0
9175844,24818,[CAR],an ambulance.,,,34.0
9175861,24818,[CAR],and it says.,,,34.0
9175879,24818,[CAR],who does this van belong to?,,,34.0
9175893,24818,[CAR],now I'd be surprised if you didn't know because yesterday when a van pulled up outside with a ladder on top and a bucket and a cloth you said it's the.,,,34.0
9175916,24818,[CHI],fire engine.,1.0,,34.0
9175929,24818,[CAR],no.,,,34.0
9175945,24818,[CAR],the window cleaner.,,,34.0
9175955,24818,[CHI],window cleaner.,-1.0,determiner,34.0
9175974,24818,[CAR],ah and what you know who these two are don't you?,,,34.0
9175992,24818,[CHI],yes.,,,34.0
9176008,24818,[CAR],Thomas is having a race with Bertie_the_bus.,,,34.0
9176022,24818,[CAR],who is winning?,,,34.0
9176039,24818,[CHI],I don't know.,1.0,,34.0
9176053,24818,[CAR],it looks like Thomas is a little bit ahead of Bertie.,,,34.0
9176069,24818,[CAR],what kinds of fruit is the lorry collecting?,,,34.0
9176088,24818,[CAR],this is the fruit lorry.,,,34.0
9176101,24818,[CHI],bananas.,,,34.0
9176115,24818,[CAR],and.,,,34.0
9176129,24818,[CHI],bananas.,,,34.0
9176143,24818,[CAR],bananas and.,,,34.0
9176158,24818,[CHI],and.,,,34.0
9176177,24818,[CAR],they're little green round?,,,34.0
9176193,24818,[CAR],they could be red I suppose.,,,34.0
9176209,24818,[CAR],apples.,,,34.0
9176224,24818,[CHI],apples.,,,34.0
9176238,24818,[CAR],Terence_the_Tractor is ploughing the field.,,,34.0
9176256,24818,[CAR],and what's that?,,,34.0
9176267,24818,[CHI],I don't know.,1.0,,34.0
9176277,24818,[CAR],a motorbike.,,,34.0
9176285,24818,[CHI],yes.,,,34.0
9176311,24818,[CAR],and there are these cars.,,,34.0
9176325,24818,[CAR],how many station how many cars in the station car park?,,,34.0
9176352,24818,[CHI],no.,,,34.0
9176366,24818,[CHI],I not read this.,-1.0,tense_aspect,34.0
9176382,24818,[CHI],I want get shapes.,-1.0,auxiliary,34.0
9176392,24818,[CAR],you wanna get the shapes.,,,34.0
9176407,24818,[CHI],yes.,,,34.0
9176425,24818,[CAR],come on then.,,,34.0
9176440,24818,[CAR],do you wanna fetch your baby walker over?,,,34.0
9176456,24818,[CAR],we keep threatening this is going to go in the loft but.,,,34.0
9176479,24818,[CHI],Thomas can't see a baby walker.,1.0,,34.0
9176491,24818,[CAR],over there.,,,34.0
9176506,24818,[CAR],the the thing you useta push when you were learning to walk.,,,34.0
9176524,24818,[CHI],yes.,,,34.0
9176539,24818,[CAR],because we keep saying it's going in the loft going in the loft.,,,34.0
9176568,24818,[CAR],and it really does hafta go in the loft.,,,34.0
9176582,24818,[CAR],we've no room for it here have we?,,,34.0
9176609,24818,[CAR],let's have a look.,,,34.0
9176624,24818,[CHI],your shapes.,0.0,,34.0
9176638,24818,[CAR],shapes.,,,34.0
9176650,24818,[CHI],two blue triangles.,0.0,,34.0
9176666,24818,[CAR],two blue triangles.,,,34.0
9176691,24818,[CHI],poo.,,,34.0
9176708,24818,[CHI],get it in my poo.,0.0,,34.0
9176722,24818,[CAR],oh you did didn't you Thomas?,,,34.0
9176737,24818,[CAR],you did do that.,,,34.0
9176746,24818,[CAR],yes.,,,34.0
9176759,24818,[CAR],you had a?,,,34.0
9176774,24818,[CAR],one day a few weeks ago you were not a very good boy really were you?,,,34.0
9176799,24818,[CAR],when you were using your potty.,,,34.0
9176810,24818,[CHI],no.,,,34.0
9176822,24818,[CAR],and what did you do?,,,34.0
9176848,24818,[CHI],put the poo in my blue triangle.,1.0,,34.0
9176864,24818,[CAR],well you did a poo and then you took the blue triangle plastic shape from your baby walker and you started making shapes in your poo didn't you?,,,34.0
9176892,24818,[CHI],yes.,,,34.0
9176915,24818,[CAR],Mummy wasn't happy was she?,,,34.0
9176932,24818,[CAR],that day.,,,34.0
9176983,24818,[CHI],no.,,,34.0
9177002,24818,[CAR],what did she say?,,,34.0
9177018,24818,[CHI],not touch anything.,-1.0,auxiliary,34.0
9177033,24818,[CAR],I said stand there and don't touch anything didn't I?,,,34.0
9177049,24818,[CHI],yes.,,,34.0
9177068,24818,[CAR],oh dear dear.,,,34.0
9177098,24818,[CAR],what a mess.,,,34.0
9177121,24818,[CAR],you won't do it again though will you Thomas?,,,34.0
9177141,24818,[CHI],no.,,,34.0
9177152,24818,[CAR],certainly not.,,,34.0
9177171,24818,[CAR],so we've got two triangles.,,,34.0
9177186,24818,[CAR],you said they were two blue triangles but they're not.,,,34.0
9177202,24818,[CAR],there's a blue triangle and a green triangle.,,,34.0
9177218,24818,[CHI],um.,,,34.0
9177236,24818,[CAR],now look.,,,34.0
9177252,24818,[CAR],we've got two yellow shapes here.,,,34.0
9177268,24818,[CAR],one's?,,,34.0
9177280,24818,[CAR],what's that one?,,,34.0
9177298,24818,[CHI],it's triangle.,-1.0,determiner,34.0
9177312,24818,[CAR],no.,,,34.0
9177326,24818,[CAR],that's a circle.,,,34.0
9177342,24818,[CAR],it's round.,,,34.0
9177383,24818,[CAR],and that's a square.,,,34.0
9177401,24818,[CHI],here's the digger fix.,0.0,,34.0
9177415,24818,[CHI],little.,,,34.0
9177434,24818,[CAR],here's the digger.,,,34.0
9177452,24818,[CAR],who are the diggers?,,,34.0
9177466,24818,[CAR],come and tell me.,,,34.0
9177479,24818,[CHI],the diggers.,0.0,,34.0
9177508,24818,[CAR],you're putting all your shapes in the digger are you?,,,34.0
9177525,24818,[CHI],yes.,,,34.0
9177538,24818,[CAR],one of these little books here has?,,,34.0
9177554,24818,[CAR],it's a little shape and color book.,,,34.0
9177569,24818,[CAR],what color is that?,,,34.0
9177583,24818,[CHI],don't know.,0.0,,34.0
9177598,24818,[CAR],oh Thomas Lastname.,,,34.0
9177615,24818,[CAR],it's red.,,,34.0
9177634,24818,[CHI],and look.,1.0,,34.0
9177647,24818,[CHI],orange.,,,34.0
9177661,24818,[CAR],yes.,,,34.0
9177677,24818,[CAR],that's orange.,,,34.0
9177692,24818,[CAR],that says.,,,34.0
9177707,24818,[CAR],a red square.,,,34.0
9177722,24818,[CAR],now look.,,,34.0
9177741,24818,[CAR],your jumper today.,,,34.0
9177754,24818,[CAR],look.,,,34.0
9177775,24818,[CAR],you've got squares.,,,34.0
9177787,24818,[CAR],you've got checks on your jumper.,,,34.0
9177816,24818,[CAR],you've got a red square there.,,,34.0
9177835,24818,[CHI],um.,,,34.0
9177848,24818,[CAR],and that's an orange.,,,34.0
9177861,24818,[CHI],yes.,,,34.0
9177880,24818,[CAR],orange.,,,34.0
9177895,24818,[CHI],orange.,,,34.0
9177911,24818,[CHI],ch chocolate orange.,-1.0,determiner,34.0
9177925,24818,[CAR],a chocolate orange.,,,34.0
9177949,24818,[CAR],it's an orange circle.,,,34.0
9177962,24818,[CAR],a circle is round like a wheel.,,,34.0
9177973,24818,[CAR],look.,,,34.0
9178008,24818,[CAR],the wheels on your digger.,,,34.0
9178046,24818,[CHI],more like a digger.,0.0,,34.0
9178062,24818,[CAR],yes.,,,34.0
9178085,24818,[CAR],well they go round on a digger as well.,,,34.0
9178110,24818,[CAR],so oranges are round.,,,34.0
9178139,24818,[CAR],wheels are round.,,,34.0
9178158,24818,[CAR],what else is round?,,,34.0
9178172,24818,[CAR],the face on the clock is round.,,,34.0
9178186,24818,[CHI],yes.,,,34.0
9178201,24818,[CAR],Dobbin your rocking horse.,,,34.0
9178218,24818,[CAR],his eyes are round.,,,34.0
9178231,24818,[CAR],he has got wheels on the bottom.,,,34.0
9178246,24818,[CAR],they're round.,,,34.0
9178259,24818,[CAR],football's round.,,,34.0
9178273,24818,[CAR],the wheel on the baby walker is round.,,,34.0
9178299,24818,[CHI],big wheels.,0.0,,34.0
9178334,24818,[CAR],so you have a look in the digger and tell me which of those shapes?,,,34.0
9178359,24818,[CAR],there should be two shapes that are round.,,,34.0
9178379,24818,[CAR],a circle's round.,,,34.0
9178394,24818,[CHI],what what's happening?,1.0,,34.0
9178412,24818,[CHI],lot lot lots_of men in your side.,-1.0,"verb, preposition",34.0
9178427,24818,[CAR],pardon.,,,34.0
9178442,24818,[CHI],lot lots_of fire on your side.,0.0,,34.0
9178460,24818,[CAR],is there a lot of fire on my side?,,,34.0
9178483,24818,[CHI],yes.,,,34.0
9178503,24818,[CHI],my digger man.,0.0,,34.0
9178519,24818,[CAR],oh your digger man.,,,34.0
9178545,24818,[CAR],where is the digger man?,,,34.0
9178563,24818,[CAR],I haven't seen him.,,,34.0
9178580,24818,[CAR],oh here he is underneath the chair.,,,34.0
9178599,24818,[CAR],look.,,,34.0
9178619,24818,[CAR],the digger man has got a helmet on.,,,34.0
9178635,24818,[CAR],that's round.,,,34.0
9178648,24818,[CAR],his eyes are round and his nose is round.,,,34.0
9178668,24818,[CAR],now if you want that shape Thomas.,,,34.0
9178685,24818,[CHI],um.,,,34.0
9178700,24818,[CAR],that's a cylinder.,,,34.0
9178717,24818,[CHI],cylinder.,,,34.0
9178738,24818,[CAR],or a tube.,,,34.0
9178755,24818,[CAR],who plays with a tube?,,,34.0
9178774,24818,[CHI],I not know.,-1.0,auxiliary,34.0
9178789,24818,[CAR],on television.,,,34.0
9178809,24818,[CHI],Bella.,,,34.0
9178830,24818,[CAR],Bella plays with a tube doesn't she?,,,34.0
9178846,24818,[CHI],yes.,,,34.0
9178855,24818,[CAR],what do we have that's like a tube?,,,34.0
9178875,24818,[CAR],the inside of the kitchen roll.,,,34.0
9178891,24818,[CHI],yes.,,,34.0
9178914,24818,[CAR],or the inside of a toilet roll.,,,34.0
9178931,24818,[CAR],you know when we've when we've finished.,,,34.0
9178945,24818,[CAR],when the paper has all gone.,,,34.0
9178963,24818,[CHI],yes.,,,34.0
9178978,24818,[CAR],you play with a cardboard cylinder don't you?,,,34.0
9178994,24818,[CAR],the tube inside.,,,34.0
9179014,24818,[CHI],uh the Bella played the tube.,-1.0,determiner,34.0
9179035,24818,[CAR],Bella plays with the tube.,,,34.0
9179052,24818,[CAR],yes.,,,34.0
9179067,24818,[CAR],now in these shapes you haven't got a tube have you?,,,34.0
9179087,24818,[CAR],or a cylinder.,,,34.0
9179100,24818,[CHI],no.,,,34.0
9179113,24818,[CAR],and that's a pink.,,,34.0
9179132,24818,[CAR],now that's called a rectangle.,,,34.0
9179147,24818,[CHI],I getting something?,-1.0,auxiliary,34.0
9179162,24818,[CAR],are you?,,,34.0
9179177,24818,[CAR],right.,,,34.0
9179191,24818,[CAR],okay.,,,34.0
9179217,24818,[CHI],get my cup of coffee.,0.0,,34.0
9179236,24818,[CAR],you're getting your cup of coffee.,,,34.0
9179252,24818,[CAR],I think it's the beaker of orange isn't it?,,,34.0
9179271,24818,[CHI],no.,,,34.0
9179285,24818,[CHI],it's my coffee.,1.0,,34.0
9179306,24818,[CAR],is it your coffee?,,,34.0
9179324,24818,[CAR],fair enough.,,,34.0
9179338,24818,[CAR],a rectangle is a little bit like a square but instead of having four sides all the same two are long and two are short.,,,34.0
9179362,24818,[CHI],oh.,,,34.0
9179379,24818,[CAR],now that looks to me like a letterbox.,,,34.0
9179392,24818,[CHI],um.,,,34.0
9179403,24818,[CAR],a lot of envelopes we get are rectangles rather than squares aren't they?,,,34.0
9179423,24818,[CHI],um.,,,34.0
9179441,24818,[CHI],yes.,,,34.0
9179452,24818,[CAR],that's a square and that's a rectangle.,,,34.0
9179487,24818,[CAR],oh and you know what that is?,,,34.0
9179500,24818,[CHI],um.,,,34.0
9179513,24818,[CHI],a star.,1.0,,34.0
9179527,24818,[CAR],it's a star.,,,34.0
9179542,24818,[CAR],what color is the star?,,,34.0
9179562,24818,[CHI],yellow.,,,34.0
9179577,24818,[CAR],yellow.,,,34.0
9179589,24818,[CAR],it's a star shape.,,,34.0
9179604,24818,[CAR],can we see anything that's star shaped when we're looking round?,,,34.0
9179622,24818,[CHI],no.,,,34.0
9179635,24818,[CHI],not here.,1.0,,34.0
9179656,24818,[CAR],not here.,,,34.0
9179678,24818,[CAR],um we can't but when we were sorting through some papers earlier on we found the invitation to Molly's birthday party and that had stars on it.,,,34.0
9179709,24818,[CHI],um.,,,34.0
9179723,24818,[CAR],is there anything on the baby walker with a star?,,,34.0
9179739,24818,[CHI],no.,,,34.0
9179756,24818,[CAR],where's the lid?,,,34.0
9179774,24818,[CAR],here we are.,,,34.0
9179788,24818,[CAR],this is the top tray.,,,34.0
9179802,24818,[CAR],has that got a star?,,,34.0
9179820,24818,[CHI],no.,,,34.0
9179836,24818,[CAR],that's a little bit like a star.,,,34.0
9179848,24818,[CAR],it's the shape of the teddy bear's head and he has got two arms and he has got two arms and two legs.,,,34.0
9179866,24818,[CAR],but the shape of the teddy his two ears his two arms and his two legs form a star shape don't they?,,,34.0
9179940,24818,[CHI],boy.,,,34.0
9179951,24818,[CAR],and look.,,,34.0
9179963,24818,[CAR],there's a picture of the sun there.,,,34.0
9179980,24818,[CAR],and the sun's rays.,,,34.0
9180002,24818,[CAR],the shiny rays.,,,34.0
9180017,24818,[CAR],they look a little bit like a star.,,,34.0
9180039,24818,[CHI],um.,,,34.0
9180062,24818,[CAR],oh and you know what that is straight away don't you?,,,34.0
9180077,24818,[CAR],what's that shape?,,,34.0
9180092,24818,[CHI],triangle.,,,34.0
9180105,24818,[CAR],a triangle.,,,34.0
9180121,24818,[CAR],and what color is the triangle in this picture?,,,34.0
9180135,24818,[CHI],green triangle.,-1.0,determiner,34.0
9180151,24818,[CAR],it's green.,,,34.0
9180166,24818,[CAR],there's the green triangle.,,,34.0
9180178,24818,[CHI],green triangle.,-1.0,determiner,34.0
9180192,24818,[CAR],a green triangle.,,,34.0
9180208,24818,[CAR],yes.,,,34.0
9180222,24818,[CAR],shall we put the green triangle from the baby walker on top of the green triangle in the book?,,,34.0
9180264,24818,[CAR],look.,,,34.0
9180279,24818,[CHI],try and close it.,0.0,,34.0
9180292,24818,[CAR],now what have we got in the house that's made that looks like a triangle a triangle Thomas?,,,34.0
